dimensoes,pilar,tema,subtema,id,ordem_ces,nova_ordem,ordem_floripa_em_nr,orgao_responsavel,indicador,faixa_1,faixa_2,faixa_3,ano,valor
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,120,NOVO,123,N/A,SMS,Taxa de internação de crianças por 100.000 habitantes (População projetada IBGE),sem valor de referência,Não Informado,Não Informado,2024,"4684,31"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,121,NOVO,124,N/A,SMS,"Taxa de internação por causas externas (acidentes, crimes, etc. ) por 100.000 habitantes (População projetada IBGE)",sem valor de referência,Não Informado,Não Informado,2024,"566,14"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,122,NOVO,125,N/A,SMS,Taxa de internação por doenças cardiovasculares por 100.000 habitantes (População projetada IBGE),sem valor de referência,Não Informado,Não Informado,2024,"428,72"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,123,NOVO,126,N/A,SMS,Taxa de internação por neoplasias por 100.000 habitantes (População projetada IBGE),sem valor de referência,Não Informado,Não Informado,2024,"527,97"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,124,L 22,127,N/A,SMS,Prevalência de Diabetes Millitus: Percentual da população atendida nos hospitais e postos de Saúde pública que tem diabetes - População projetada pelo IBGE,sem valor de referência,Não Informado,Não Informado,2024,27
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,125,L 23,128,3.1.2009,SMS/FNR,"Prevalência de obesidade: Percentual de indivíduos, com Índice de Massa Corporal (IMC) maior ou igual a 25 (População projetada pelo IBGE)",sem valor de referência,Não Informado,Não Informado,2024,2024
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,NÍVEL DE SAÚDE,126,L 24,129,N/A,SMS,Prevalência de Hipertensão: Percentual de pessoas com  diagnóstico de hipertensão (População projetada pelo IBGE),"Abaixo de 5,7%","5,7% a 7,14%",Acima de 10%,2024,2024
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,127,96,130,3.1.2003,SMS/FNR,Quantidade de médicos por 100 mil habitantes (População projetada pelo IBGE),> 200,75 - 200,< 75,2024,"3060,03"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,128,97,131,N/A,SMS,"Quantidade de leitos de hospital por 100 mil habitantes, em hospitais públicos e privados",> 100,50 - 100,< 50,2024,"347,02"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,129,NOVO,132,N/A,SMS,Quantidade de leitos de UTI em hospitais públicos e privados,sem valor de referência,Não Informado,Não Informado,2024,"52,93"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,132,NOVO,135,N/A,SMS,Cobertura de saúde da família: Média/mês de residências atendidas na modalidade de saúde da família,Sem valor de referência,Não Informado,Não Informado,2024,"108,39"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,133,NOVO,136,N/A,SMS,Média/mês de pessoas atendidas nas UPAS e nos Postos de Saúde.,Sem valor de referência,Não Informado,Não Informado,2024,"213,306"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.1,,,N/A,SMS,Cobertura Vacinal - BCG - ao nascer,>=meta 90%,41 até <meta,<40,2024,"0,3917"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.2,,,N/A,SMS,Cobertura Vacinal - HEPATITE B - ao nascer,>=meta 95%,41 até <meta,<40,2024,"0,3494"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.3,,,N/A,SMS,Cobertura Vacinal - FEBRE AMARELA - menores 1 ano,>=meta 95%,41 até <meta,<40,2024,"0,6639"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.4,,,N/A,SMS,Cobertura Vacinal - HEPATITE B - menores 1 ano,>=meta 95%,41 até <meta,<40,2024,"0,8411"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.5,,,N/A,SMS,Cobertura Vacinal - DTP - menores 1 ano,>=meta 95%,41 até <meta,<40,2024,"0,8451"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.6,,,N/A,SMS,Cobertura Vacinal - MENINGO C - menores 1 ano,>=meta 95%,41 até <meta,<40,2024,"0,728"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.7,,,N/A,SMS,Cobertura Vacinal - PENTAVALENTE - menores 1 no,>=meta 95%,41 até <meta,<40,2024,"0,8411"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.8,,,N/A,SMS,Cobertura Vacinal - PNEUMO 10 - menores 1 ano,>=meta 95%,41 até <meta,<40,2024,"0,8678"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.9,,,N/A,SMS,Cobertura Vacinal - POLIOMELITE injetável - menores 1 ano,>=meta 95%,41 até <meta,<40,2024,"0,8347"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.10,,,N/A,SMS,Cobertura Vacinal - ROTAVIRUS - menores 1 ano,>=meta 90%,41 até <meta,<40,2024,"0,8354"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.11,,,N/A,SMS,Cobertura Vacinal - HEPATITE A - 1 ano de idade,>=meta 95%,41 até <meta,<40,2024,"0,7432"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.12,,,N/A,SMS,Cobertura Vacinal - DTP 1º reforço - 1 ano de idade,>=meta 95%,41 até <meta,<40,2024,"0,7477"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.13,,,N/A,SMS,Cobertura Vacinal - TRIPLICE VIRAL 1ª dose - 1 ano de idade,>=meta 95%,41 até <meta,<40,2024,"0,8561"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.14,,,N/A,SMS,Cobertura Vacinal - TRIPLICE VIRAL 2ª dose - 1 ano de idade,>=meta 95%,41 até <meta,<40,2024,"0,5804"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.15,,,N/A,SMS,Cobertura Vacinal - PNEUMO 10 1º reforço - 1 ano de idade,>=meta 95%,41 até <meta,<40,2024,"0,7968"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.16,,,N/A,SMS,Cobertura Vacinal - VARICELA - 1 ano de idade,>=meta 95%,41 até <meta,<40,2024,"0,567"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.17,,,N/A,SMS,Cobertura Vacinal - POLIO ORAL LIVALENTE - 1 ano de idade,>=meta 95%,41 até <meta,<40,2024,"0,8061"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.18,,,N/A,SMS,Cobertura Vacinal - MENINGO C - 1 ano de idade,>=meta 95%,41 até <meta,<40,2024,"0,6783"
URBANO,OFERTA DE SERVIÇOS SOCIAIS DE ALTO NÍVEL E PROMOÇÃO DA COESÃO SOCIAL,SAÚDE,OFERTA DE SERVIÇOS DE SAÚDE,135.19,,,N/A,SMS,Cobertura Vacinal - DTPA ADULTO,>=meta 95%,41 até <meta,<40,2024,"0,7539"
URBANO,COMPETITIVIDADE,CAPITAL HUMANO,CULTURA,136,L 18,139,N/A,SMF,Investimento em cultura per capita: por habitante (população projetada IBGE),"> R$ 26,83","R$ 17,88  a R$ 26,82","< R$ 17,87",2024,"52,26"
URBANO,COMPETITIVIDADE,CAPITAL HUMANO,CULTURA,137,L 19,140,N/A,SMF,"Investimento em cultura sobre receita corrente líquida: total da receita líquida investida em cultura, no ano.","> R$ 2,47","R$ 1,77 a R$ 2,47","< R$ 1,76",2024,"0,89"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,INTERNACIONALIZAÇÃO,138,99,141,N/A,SMTDI,Percentual de  exportações de bens e serviços em relação ao PIB projetado IBGE do município  (Fonte: http://comexstat.mdic.gov.br/pt/municipio - Exportações no SISCOMEX - Ministério da Economia e PIB do IBGE),sem valor de referência,Não Informado,Não Informado,2024,"0,652"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,139,102,142,N/A,SMTDI,Incremento anual da quantidade de  empresas - Porcentagem de novas empresas abertas no ano (inclui todos os tamanhos de empresas),sem valor de referência,Não Informado,Não Informado,2024,"0,21"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,140,NOVO,143,N/A,SMF,"Porcentagem de variação do faturamento, em relação ao ano anterior, das empresas de tecnologia",sem valor de referência,Não Informado,Não Informado,2024,"0,2839"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,141,NOVO,144,N/A,SMF,Porcentagem de participação da receita de impostos cobrados do setor de tecnologia em relação aos impostos totais,sem valor de referência,Não Informado,Não Informado,2024,"0,1887"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,142,NOVO,145,N/A,SMF,"Porcentagem de variação do faturamento, em relação ao ano anterior, das empresas de hotelaria e pousadas",sem valor de referência,Não Informado,Não Informado,2024,"0,3521"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,143,NOVO,146,N/A,SMF,Porcentagem de participação da receita de impostos cobrados do setor de saúde privada em relação aos impostos totais,sem valor de referência,Não Informado,Não Informado,2024,"0,0632"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,144,NOVO,147,N/A,SMF,"Porcentagem de variação do faturamento, em relação ao ano anterior, das empresas de saúde privada",sem valor de referência,Não Informado,Não Informado,2024,"0,1552"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,145,NOVO,148,N/A,SMF,Porcentagem de participação da receita de impostos cobrados do segmento de hotelaria e pousada em relação aos impostos totais,sem valor de referência,Não Informado,Não Informado,2024,"0,0319"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,146,NOVO,149,N/A,SEF,"Porcentagem de variação do faturamento, em relação ao ano anterior, das empresas de bares e restaurantes",sem valor de referência,Não Informado,Não Informado,2024,"0,1304"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,147,NOVO,150,N/A,SEF,Percentual de participação da receita de impostos do segmento de bares e restaurantes em relação aos impostos totais,sem valor de referência,Não Informado,Não Informado,2024,"0,0214"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,149,NOVO,152,N/A,SMTDI,Porcentagem de Crescimento de pessoas empregadas no segmento de tecnologia (Fonte: ACATE),sem valor de referência,Não Informado,Não Informado,2024,"20,22"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,151,NOVO,154,N/A,SHRBS,Porcentagem de ocupação dos leitos de hotelaria e pousada (Fonte SHRBS),sem valor de referência,Não Informado,Não Informado,2024,"0,638"
URBANO,COMPETITIVIDADE,TECIDO EMPRESARIAL,DESENVOLVIMENTO EMPRESARIAL,153,,156,8.1.2006,SMTDI/FNR,Número de empresas (por 100 mil habitantes),sem valor de referência,Não Informado,Não Informado,2024,24779
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA PARTICIPATIVA,PRESTAÇÃO DE CONTAS AO CIDADÃO,154,NOVO,157,N/A,SMF,Qual a porcentagem do orçamento que a Sociedade Civil participa na sua definição,sem valor de referência,Não Informado,Não Informado,2024,"0,02"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,155,NOVO,158,N/A,SMF,Porcentagem do gasto com pessoal em relação ao gasto total  (conforme conta 3.1.1.00.00.00 conforme dados do SICONFI do TCE-SC),sem valor de referência,Não Informado,Não Informado,2024,"0,4607"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,156,NOVO,159,N/A,SMA,"Porcentagem mensal de horas falta sem atestado, em relação ao total de horas contratadas",sem valor de referência,Não Informado,Não Informado,2024,"0,0052"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,157,NOVO,160,N/A,SMA,"Porcentagem mensal de horas falta com atestado, em relação ao total de horas contratadas",sem valor de referência,Não Informado,Não Informado,2024,"0,1024"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,158,NOVO,161,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipal feitas por meio de pregão eletrônico,sem valor de referência,Não Informado,Não Informado,2024,"0,5362"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,159,NOVO,162,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipais feitas por meio de pregão presencial,sem valor de referência,Não Informado,Não Informado,2024,0
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,160,NOVO,163,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipais feitas por meio de tomada de preços,sem valor de referência,Não Informado,Não Informado,2024,0
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,161,NOVO,164,N/A,SMLCP,"Porcentagem do valor das compras totais da administração pública por inexigibilidade, por contratação direta",sem valor de referência,Não Informado,Não Informado,2024,"0,2055"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,162,NOVO,165,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipais em que são dispensadas licitações com base em lei especifica,sem valor de referência,Não Informado,Não Informado,2024,"0,0585"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,GESTÃO PÚBLICA MODERNA,PROCESSOS MODERNOS DE GESTÃO PÚBLICA DO ORÇAMENTO MUNICIPAL,163,NOVO,166,N/A,SMLCP,Porcentagem do valor das compras totais da administração pública municipal feitas por meio de concorrência pública,sem valor de referência,Não Informado,Não Informado,2024,"0,1374"
FISCAL,MECANISMOS ADEQUADOS DE GOVERNO,TRANSPARÊNCIA,TRANSPARÊNCIA E AUDITORIA DA GESTÃO PÚBLICA,164,114,,N/A,Controladoria Geral do Município,Índice de transparência: Consultar transparência internacional Brasil,> 6,"3,0 - 6,0",< 3,2024,"0,8516"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,165,118,168,9.2.2006,SMF/FNR,"Receita própria: Porcentagem da receita do governo municipal proveniente de tributos (tarifas, encargos e impostos) permitidos pela lei em relação à receita total.",Comparar com as metas da PMF,Não Informado,Não Informado,2024,"0,4685"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,166,119,169,N/A,SMF,Porcentagem das transferências totais recebidas de outros níveis de governo em relação a receita total.,Comparado com diferentes cidades - sem padrão - fazer parâmetro em SC,Não Informado,Não Informado,2024,"0,3297"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,167,120,170,N/A,SMF,Porcentagem das transferências recebidas destinadas a usos específicos (pré-definidos) em relação as transferências totais,Comparado com diferentes cidades - sem padrão - fazer parâmetro em SC,Não Informado,Não Informado,2024,"0,5648"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,168,121,171,N/A,SMF,Porcentagem das receitas de fontes externas ao governo municipal (excluindo-se receita própria e transferências) em relação a receita total,Comparado com diferentes cidades - sem padrão - fazer parâmetro em SC,Não Informado,Não Informado,2024,"0,3737"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,169,122,172,N/A,SMF,Porcentagem das receitas próprias acrescidas as transferências sem fim definido em relação a receita total,≥ 80%,> 61%  e  < 80%,≤ 61%,2024,"0,6263"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,170,NOVO,173,N/A,SMF,Porcentagem da variação anual da cota parte do ICMS,Acima do IPCA,Igual ao IPCA,Abaixo do IPCA,2024,"0,1226"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,171,NOVO,174,N/A,SMF,Porcentagem de variação anual da arrecadação do ISS,Acima do IPCA,Igual ao IPCA,Abaixo do IPCA,2024,"0,0933"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,172,NOVO,175,N/A,SMF,Porcentagem de variação anual da arrecadação do IPTU,Acima do IPCA,Igual ao IPCA,Abaixo do IPCA,2024,"2,09"
FISCAL,GESTÃO ADEQUADA DA RECEITA,IMPOSTOS E AUTONOMIA FINANCEIRA,RECEITAS E IMPOSTOS MUNICIPAIS,173,NOVO,176,N/A,SMF,Percentual da variação anual da arrecadação do ITBI,Acima do IPCA,Igual ao IPCA,Abaixo do IPCA,2024,"0,1817"
